customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_date,source
917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,5 Iroquois Street ,Troy,NY,12180,2024-04-28 18:21:26.181409,datalake
918,Kristel,Bullock,not-available,kristel.bullock@yahoo.com,7292 Armstrong Drive ,Smithtown,NY,11787,2024-04-28 18:21:26.181409,datalake
919,Ruthanne,Hoover,not-available,ruthanne.hoover@aol.com,835 Paris Hill Road ,Torrance,CA,90505,2024-04-28 18:21:26.181409,datalake
920,James,Robles,not-available,james.robles@aol.com,9 Chapel Lane ,North Tonawanda,NY,14120,2024-04-28 18:21:26.181409,datalake
921,Evelin,Vargas,not-available,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,2024-04-28 18:21:26.181409,datalake
922,Elvia,Cardenas,not-available,elvia.cardenas@hotmail.com,8 Paris Hill St. ,Massapequa,NY,11758,2024-04-28 18:21:26.181409,datalake
923,Randee,Pitts,not-available,randee.pitts@msn.com,7371B Essex Street ,Canyon Country,CA,91387,2024-04-28 18:21:26.181409,datalake
924,Lea,Irwin,not-available,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,12553,2024-04-28 18:21:26.181409,datalake
925,Bryce,Monroe,not-available,bryce.monroe@aol.com,52 Cooper Lane ,Kingston,NY,12401,2024-04-28 18:21:26.181409,datalake
926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,263 Swanson Dr. ,Bakersfield,CA,93306,2024-04-28 18:21:26.181409,datalake
927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,10002,2024-04-28 18:21:26.181409,datalake
928,Joann,Barber,not-available,joann.barber@gmail.com,8945 Courtland Street ,Santa Monica,CA,90403,2024-04-28 18:21:26.181409,datalake
929,Thurman,Ellis,not-available,thurman.ellis@gmail.com,20 Augusta Road ,Pleasanton,CA,94566,2024-04-28 18:21:26.181409,datalake
930,Delana,Wagner,not-available,delana.wagner@aol.com,8499 Mill Pond Road ,Clifton Park,NY,12065,2024-04-28 18:21:26.181409,datalake
931,Porter,Bass,not-available,porter.bass@hotmail.com,370 North Alderwood Dr. ,San Angelo,TX,76901,2024-04-28 18:21:26.181409,datalake
932,Yvonne,Bean,not-available,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,12590,2024-04-28 18:21:26.181409,datalake
933,Lurline,Rivers,not-available,lurline.rivers@msn.com,69 Pine Street ,Howard Beach,NY,11414,2024-04-28 18:21:26.181409,datalake
934,Ocie,Slater,not-available,ocie.slater@msn.com,7799 W. Bohemia Dr. ,Hamburg,NY,14075,2024-04-28 18:21:26.181409,datalake
935,Genevie,Miles,not-available,genevie.miles@aol.com,45 West Sulphur Springs Ave. ,Monroe,NY,10950,2024-04-28 18:21:26.181409,datalake
936,Sherilyn,Wilcox,not-available,sherilyn.wilcox@gmail.com,905 North Buckingham Lane ,Ossining,NY,10562,2024-04-28 18:21:26.181409,datalake
937,Aida,Koch,not-available,aida.koch@gmail.com,9778 3rd Drive ,West Hempstead,NY,11552,2024-04-28 18:21:26.181409,datalake
938,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,2024-04-28 18:21:26.181409,datalake
939,Maximina,Hutchinson,(361) 164-3098,maximina.hutchinson@hotmail.com,53 Stillwater Avenue ,Corpus Christi,TX,78418,2024-04-28 18:21:26.181409,datalake
940,Marina,Hinton,not-available,marina.hinton@yahoo.com,7440 North Oxford St. ,Encino,CA,91316,2024-04-28 18:21:26.181409,datalake
941,Danyell,Dickerson,not-available,danyell.dickerson@msn.com,8306 Fieldstone Dr. ,Central Islip,NY,11722,2024-04-28 18:21:26.181409,datalake
942,Davis,Long,(717) 653-1755,davis.long@msn.com,929 Elmwood Dr. ,Lancaster,NY,14086,2024-04-28 18:21:26.181409,datalake
943,Lynn,Mcmahon,not-available,lynn.mcmahon@msn.com,9 Surrey St. ,Scarsdale,NY,10583,2024-04-28 18:21:26.181409,datalake
944,Tonja,Henderson,not-available,tonja.henderson@aol.com,82 Alton St. ,Scarsdale,NY,10583,2024-04-28 18:21:26.181409,datalake
945,Krissy,Ochoa,not-available,krissy.ochoa@msn.com,80 Queen Ave. ,Port Washington,NY,11050,2024-04-28 18:21:26.181409,datalake
946,Angella,Bridges,not-available,angella.bridges@yahoo.com,8708 Sycamore St. ,Pittsford,NY,14534,2024-04-28 18:21:26.181409,datalake
947,Angele,Castro,not-available,angele.castro@yahoo.com,15 Acacia Drive ,Palos Verdes Peninsula,CA,90274,2024-04-28 18:21:26.181409,datalake
948,Siobhan,Lang,not-available,siobhan.lang@gmail.com,3 Monroe Lane ,Levittown,NY,11756,2024-04-28 18:21:26.181409,datalake
949,Venessa,Frost,not-available,venessa.frost@msn.com,621 West School Rd. ,Scarsdale,NY,10583,2024-04-28 18:21:26.181409,datalake
950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,7 Lincoln Lane ,Rochester,NY,14606,2024-04-28 18:21:26.181409,datalake
951,Steve,Bender,not-available,steve.bender@gmail.com,908 N. Pennington Dr. ,Scarsdale,NY,10583,2024-04-28 18:21:26.181409,datalake
952,Aileen,Marquez,not-available,aileen.marquez@msn.com,8899 Newbridge Street ,Torrance,CA,90505,2024-04-28 18:21:26.181409,datalake
953,Kattie,Stevenson,not-available,kattie.stevenson@aol.com,52 Carson Street ,Helotes,TX,78023,2024-04-28 18:21:26.181409,datalake
954,Hassan,Nash,not-available,hassan.nash@yahoo.com,8105 University Lane ,Hicksville,NY,11801,2024-04-28 18:21:26.181409,datalake
955,Delfina,Gilliam,not-available,delfina.gilliam@hotmail.com,9463 Bayberry Rd. ,West Babylon,NY,11704,2024-04-28 18:21:26.181409,datalake
956,Venus,Hewitt,not-available,venus.hewitt@msn.com,9835 Old Cemetery Lane ,Farmingdale,NY,11735,2024-04-28 18:21:26.181409,datalake
957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,92806,2024-04-28 18:21:26.181409,datalake
958,Ciera,Koch,not-available,ciera.koch@gmail.com,881 Lawrence Drive ,Euless,TX,76039,2024-04-28 18:21:26.181409,datalake
959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,320 Briarwood Lane ,Sacramento,CA,95820,2024-04-28 18:21:26.181409,datalake
960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,48 Whitemarsh Lane ,Hempstead,NY,11550,2024-04-28 18:21:26.181409,datalake
961,Iva,Wilcox,not-available,iva.wilcox@aol.com,452 South Mayflower Drive ,Kingston,NY,12401,2024-04-28 18:21:26.181409,datalake
962,Maple,Griffin,not-available,maple.griffin@gmail.com,20 Glendale Drive ,Copperas Cove,TX,76522,2024-04-28 18:21:26.181409,datalake
963,Anisha,Lang,not-available,anisha.lang@aol.com,265 Peachtree St. ,Rome,NY,13440,2024-04-28 18:21:26.181409,datalake
964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,78418,2024-04-28 18:21:26.181409,datalake
965,Margit,Osborn,not-available,margit.osborn@yahoo.com,909 Gulf Drive ,Plainview,NY,11803,2024-04-28 18:21:26.181409,datalake
966,Novella,Patel,not-available,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,2024-04-28 18:21:26.181409,datalake
967,Laurette,Hebert,not-available,laurette.hebert@msn.com,18 South Constitution Court ,Canandaigua,NY,14424,2024-04-28 18:21:26.181409,datalake
968,Jonna,Brown,not-available,jonna.brown@aol.com,1 Spring Drive ,Mahopac,NY,10541,2024-04-28 18:21:26.181409,datalake
969,Jennell,Solis,(507) 421-7354,jennell.solis@hotmail.com,194 2nd Rd. ,Rochester,NY,14606,2024-04-28 18:21:26.181409,datalake
970,Ruth,Horton,not-available,ruth.horton@gmail.com,488 Mulberry Ave. ,Hollis,NY,11423,2024-04-28 18:21:26.181409,datalake
971,Samual,Warner,(631) 151-4988,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,11717,2024-04-28 18:21:26.181409,datalake
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,2024-04-28 18:21:26.181409,datalake
973,Margaretta,Clayton,not-available,margaretta.clayton@yahoo.com,524 San Pablo Ave. ,Ridgecrest,CA,93555,2024-04-28 18:21:26.181409,datalake
974,Marcell,Barrett,not-available,marcell.barrett@gmail.com,266 Elm Drive ,Astoria,NY,11102,2024-04-28 18:21:26.181409,datalake
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,4 Edgewater Road ,Los Angeles,CA,90008,2024-04-28 18:21:26.181409,datalake
976,Ayanna,Cherry,not-available,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,11787,2024-04-28 18:21:26.181409,datalake
977,Barton,Cox,not-available,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,2024-04-28 18:21:26.181409,datalake
978,Diana,Reyes,not-available,diana.reyes@msn.com,7415 Annadale St. ,Bronx,NY,10451,2024-04-28 18:21:26.181409,datalake
979,Ingeborg,Ellison,not-available,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,2024-04-28 18:21:26.181409,datalake
980,Carter,Booth,not-available,carter.booth@msn.com,82 Beech Drive ,Port Chester,NY,10573,2024-04-28 18:21:26.181409,datalake
981,Christel,Cardenas,(562) 342-8083,christel.cardenas@aol.com,428 S. Swanson Drive ,Long Beach,NY,11561,2024-04-28 18:21:26.181409,datalake
982,Orval,Hunter,not-available,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,2024-04-28 18:21:26.181409,datalake
983,Marguerite,Berger,not-available,marguerite.berger@aol.com,875 Arch Lane ,Fullerton,CA,92831,2024-04-28 18:21:26.181409,datalake
984,Ivette,Warren,not-available,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,2024-04-28 18:21:26.181409,datalake
985,Milagros,Weber,not-available,milagros.weber@hotmail.com,7591 Glendale Ave. ,Harlingen,TX,78552,2024-04-28 18:21:26.181409,datalake
986,Marcel,Lindsay,not-available,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,2024-04-28 18:21:26.181409,datalake
987,Louis,Powell,not-available,louis.powell@aol.com,368 Sugar Rd. ,Staten Island,NY,10301,2024-04-28 18:21:26.181409,datalake
988,Vanda,Holmes,not-available,vanda.holmes@aol.com,9835 Wild Rose Drive ,Syosset,NY,11791,2024-04-28 18:21:26.181409,datalake
989,Loreen,Byers,not-available,loreen.byers@yahoo.com,83 S. Rockledge Circle ,South Ozone Park,NY,11420,2024-04-28 18:21:26.181409,datalake
990,Casimira,Chapman,not-available,casimira.chapman@yahoo.com,67 Snake Hill St. ,Monroe,NY,10950,2024-04-28 18:21:26.181409,datalake
991,Brigida,Larson,not-available,brigida.larson@hotmail.com,8789 Sycamore Lane ,Canyon Country,CA,91387,2024-04-28 18:21:26.181409,datalake
992,Chere,Alston,not-available,chere.alston@gmail.com,16 Lower River Street ,Patchogue,NY,11772,2024-04-28 18:21:26.181409,datalake
993,Giovanna,Jefferson,not-available,giovanna.jefferson@gmail.com,9394 Riverside St. ,Ridgecrest,CA,93555,2024-04-28 18:21:26.181409,datalake
994,Demarcus,Reese,not-available,demarcus.reese@gmail.com,8087 Armstrong Dr. ,Yorktown Heights,NY,10598,2024-04-28 18:21:26.181409,datalake
995,Amina,Salazar,not-available,amina.salazar@aol.com,944 Wellington Street ,Canandaigua,NY,14424,2024-04-28 18:21:26.181409,datalake
996,Serafina,Clemons,not-available,serafina.clemons@gmail.com,851 Brown Ave. ,Shirley,NY,11967,2024-04-28 18:21:26.181409,datalake
997,Trinidad,Mcclain,not-available,trinidad.mcclain@msn.com,98 Tunnel Drive ,Baldwin,NY,11510,2024-04-28 18:21:26.181409,datalake
998,Heather,Chaney,not-available,heather.chaney@yahoo.com,4 Morris Dr. ,Jamestown,NY,14701,2024-04-28 18:21:26.181409,datalake
999,Latoya,Johns,not-available,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,2024-04-28 18:21:26.181409,datalake
1000,Shiloh,Reeves,not-available,shiloh.reeves@msn.com,818 Kirkland Lane ,West Babylon,NY,11704,2024-04-28 18:21:26.181409,datalake
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,4 Canal Ave. ,Brentwood,NY,11717,2024-04-28 18:21:26.181409,datalake
1002,Cami,Williamson,not-available,cami.williamson@hotmail.com,9511A Windsor Drive ,Massapequa,NY,11758,2024-04-28 18:21:26.181409,datalake
1003,Sharell,Ross,not-available,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,92083,2024-04-28 18:21:26.181409,datalake
1004,Jerald,Blackwell,not-available,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave. ,East Elmhurst,NY,11369,2024-04-28 18:21:26.181409,datalake
1005,Ruthanne,Franco,not-available,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,2024-04-28 18:21:26.181409,datalake
1006,Marjory,Leonard,not-available,marjory.leonard@msn.com,800 Greystone Lane ,Apple Valley,CA,92307,2024-04-28 18:21:26.181409,datalake
1007,Jimmy,Russell,not-available,jimmy.russell@hotmail.com,33 Iroquois Ave. ,Howard Beach,NY,11414,2024-04-28 18:21:26.181409,datalake
1008,Berneice,Pollard,not-available,berneice.pollard@hotmail.com,607 Bohemia Street ,Forney,TX,75126,2024-04-28 18:21:26.181409,datalake
1009,Deangelo,Cooley,not-available,deangelo.cooley@aol.com,3 NE. Edgewood Rd. ,Rosedale,NY,11422,2024-04-28 18:21:26.181409,datalake
1010,Katia,Henry,not-available,katia.henry@msn.com,69 E. Columbia Ave. ,Bethpage,NY,11714,2024-04-28 18:21:26.181409,datalake
1011,Sebrina,Gross,not-available,sebrina.gross@yahoo.com,993 Glendale Drive ,Garland,TX,75043,2024-04-28 18:21:26.181409,datalake
1012,Josephine,Dale,not-available,josephine.dale@aol.com,8214 West Drive ,Baldwinsville,NY,13027,2024-04-28 18:21:26.181409,datalake
1013,Alma,Peck,not-available,alma.peck@aol.com,298 South Bay Meadows Drive ,Corona,NY,11368,2024-04-28 18:21:26.181409,datalake
1014,Ling,Newman,not-available,ling.newman@msn.com,832 Spring Road ,South Richmond Hill,NY,11419,2024-04-28 18:21:26.181409,datalake
1015,Nichelle,Rosario,not-available,nichelle.rosario@hotmail.com,709 Dunbar Ave. ,Garden City,NY,11530,2024-04-28 18:21:26.181409,datalake
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road ,New York,NY,10002,2024-04-28 18:21:26.181409,datalake
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,914 Devonshire Court ,Oakland,CA,94603,2024-04-28 18:21:26.181409,datalake
1018,Carita,Salinas,not-available,carita.salinas@yahoo.com,90 Griffin Street ,Maspeth,NY,11378,2024-04-28 18:21:26.181409,datalake
1019,Janie,Herrera,not-available,janie.herrera@gmail.com,652 Westport Street ,Elmhurst,NY,11373,2024-04-28 18:21:26.181409,datalake
1020,Lorraine,Marks,not-available,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,94070,2024-04-28 18:21:26.181409,datalake
1021,Nicolas,Carlson,not-available,nicolas.carlson@yahoo.com,7899 Spruce Street ,Saint Albans,NY,11412,2024-04-28 18:21:26.181409,datalake
1022,Hye,Mercer,not-available,hye.mercer@gmail.com,9681 Redwood St. ,Mahopac,NY,10541,2024-04-28 18:21:26.181409,datalake
1023,Adena,Blake,not-available,adena.blake@hotmail.com,684 Westport Drive ,Ballston Spa,NY,12020,2024-04-28 18:21:26.181409,datalake
1024,Coleman,Boyd,(915) 607-6336,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,79930,2024-04-28 18:21:26.181409,datalake
1025,Daphine,Willis,not-available,daphine.willis@msn.com,152 Shady St. ,Farmingdale,NY,11735,2024-04-28 18:21:26.181409,datalake
1026,Jenine,Dawson,not-available,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,2024-04-28 18:21:26.181409,datalake
1027,Shanita,Wiley,not-available,shanita.wiley@yahoo.com,121 Bridge Lane ,Saint Albans,NY,11412,2024-04-28 18:21:26.181409,datalake
1028,Shanna,Bonner,not-available,shanna.bonner@msn.com,386 Lafayette Road ,Canandaigua,NY,14424,2024-04-28 18:21:26.181409,datalake
1029,Ping,Quinn,not-available,ping.quinn@gmail.com,9051 Hanover Dr. ,Rowlett,TX,75088,2024-04-28 18:21:26.181409,datalake
1030,Saran,Moses,not-available,saran.moses@yahoo.com,94 Hall Dr. ,Brooklyn,NY,11201,2024-04-28 18:21:26.181409,datalake
1031,Tonja,Bean,not-available,tonja.bean@aol.com,9 Middle River St. ,Fairport,NY,14450,2024-04-28 18:21:26.181409,datalake
1032,Vernon,Knowles,not-available,vernon.knowles@yahoo.com,5 Olive Lane ,Huntington Station,NY,11746,2024-04-28 18:21:26.181409,datalake
1033,Jeannette,Skinner,not-available,jeannette.skinner@yahoo.com,8886 High Point Drive ,Forest Hills,NY,11375,2024-04-28 18:21:26.181409,datalake
1034,Rico,Salas,not-available,rico.salas@msn.com,8041 Walt Whitman St. ,Centereach,NY,11720,2024-04-28 18:21:26.181409,datalake
1035,Tangela,Hurley,not-available,tangela.hurley@msn.com,49 North Cross St. ,Campbell,CA,95008,2024-04-28 18:21:26.181409,datalake
1036,Randee,Lester,not-available,randee.lester@gmail.com,81 Bear Hill Street ,Centereach,NY,11720,2024-04-28 18:21:26.181409,datalake
1037,Ashanti,Hammond,not-available,ashanti.hammond@msn.com,9202 W. Lyme Ave. ,Nanuet,NY,10954,2024-04-28 18:21:26.181409,datalake
1038,Garry,Juarez,not-available,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,11375,2024-04-28 18:21:26.181409,datalake
1039,Bee,Baker,not-available,bee.baker@aol.com,307 E. Magnolia St. ,Liverpool,NY,13090,2024-04-28 18:21:26.181409,datalake
1040,Shantae,Hammond,not-available,shantae.hammond@hotmail.com,526 Harvard Drive ,Victoria,TX,77904,2024-04-28 18:21:26.181409,datalake
1041,Bettye,Espinoza,not-available,bettye.espinoza@yahoo.com,76 Rockwell Street ,Oswego,NY,13126,2024-04-28 18:21:26.181409,datalake
1042,Larissa,Hays,not-available,larissa.hays@aol.com,66 2nd Drive ,Elmont,NY,11003,2024-04-28 18:21:26.181409,datalake
1043,Diane,Jones,not-available,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,2024-04-28 18:21:26.181409,datalake
1044,Zenia,Bruce,not-available,zenia.bruce@aol.com,349 James Road ,Rosedale,NY,11422,2024-04-28 18:21:26.181409,datalake
1045,Pasquale,Hogan,not-available,pasquale.hogan@aol.com,403 Bank St. ,Vista,CA,92083,2024-04-28 18:21:26.181409,datalake
1046,Dane,Mcdaniel,not-available,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,14424,2024-04-28 18:21:26.181409,datalake
1047,Jamaal,Baker,not-available,jamaal.baker@hotmail.com,186 Big Rock Cove Ave. ,Elmhurst,NY,11373,2024-04-28 18:21:26.181409,datalake
1048,Ji,Burt,not-available,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,2024-04-28 18:21:26.181409,datalake
1049,Marcelino,Mcbride,not-available,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,12065,2024-04-28 18:21:26.181409,datalake
1050,Rozella,Fitzgerald,not-available,rozella.fitzgerald@yahoo.com,7795 Myers Ave. ,Shirley,NY,11967,2024-04-28 18:21:26.181409,datalake
1051,Tonisha,Fowler,not-available,tonisha.fowler@msn.com,9270 Valley View Lane ,Huntington Station,NY,11746,2024-04-28 18:21:26.181409,datalake
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,7416 La Sierra Dr. ,Sacramento,CA,95820,2024-04-28 18:21:26.181409,datalake
1053,Parthenia,Figueroa,not-available,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,10541,2024-04-28 18:21:26.181409,datalake
1054,Arielle,Levine,not-available,arielle.levine@yahoo.com,7100 High Ridge St. ,Garland,TX,75043,2024-04-28 18:21:26.181409,datalake
1055,Hildegarde,Christensen,not-available,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave. ,Maspeth,NY,11378,2024-04-28 18:21:26.181409,datalake
1056,Rebbecca,Espinoza,not-available,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road ,Mount Vernon,NY,10550,2024-04-28 18:21:26.181409,datalake
1057,Conchita,Boone,not-available,conchita.boone@gmail.com,814 Birchpond Lane ,Mount Vernon,NY,10550,2024-04-28 18:21:26.181409,datalake
1058,Aisha,Woods,not-available,aisha.woods@gmail.com,9292 Bear Hill Ave. ,Webster,NY,14580,2024-04-28 18:21:26.181409,datalake
1059,Season,Harvey,not-available,season.harvey@yahoo.com,388 Arnold Court ,East Northport,NY,11731,2024-04-28 18:21:26.181409,datalake
1060,Tommie,Cooley,(717) 634-4113,tommie.cooley@yahoo.com,92 Hickory St. ,Lancaster,NY,14086,2024-04-28 18:21:26.181409,datalake
1061,Alanna,Barry,not-available,alanna.barry@yahoo.com,33 Laurel Avenue ,Euless,TX,76039,2024-04-28 18:21:26.181409,datalake
1062,Jerri,Guthrie,not-available,jerri.guthrie@msn.com,95 Sugar Dr. ,Carmel,NY,10512,2024-04-28 18:21:26.181409,datalake
1063,Tammy,Austin,not-available,tammy.austin@yahoo.com,182 Stillwater Ave. ,Lake Jackson,TX,77566,2024-04-28 18:21:26.181409,datalake
1064,Patsy,Russo,not-available,patsy.russo@gmail.com,8438 Fairway Avenue ,Rowlett,TX,75088,2024-04-28 18:21:26.181409,datalake
1065,Desiree,Branch,not-available,desiree.branch@msn.com,67 Bayport Drive ,San Lorenzo,CA,94580,2024-04-28 18:21:26.181409,datalake
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,126 Edgewood St. ,Anaheim,CA,92806,2024-04-28 18:21:26.181409,datalake
1067,Lillia,Gillespie,not-available,lillia.gillespie@hotmail.com,382 Cardinal Dr. ,Rego Park,NY,11374,2024-04-28 18:21:26.181409,datalake
1068,Doris,Kaufman,not-available,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,2024-04-28 18:21:26.181409,datalake
1069,Rodolfo,Buck,not-available,rodolfo.buck@gmail.com,8359 Brewery Street ,Shirley,NY,11967,2024-04-28 18:21:26.181409,datalake
1070,Olimpia,Mays,not-available,olimpia.mays@aol.com,42 Nichols Lane ,Oakland Gardens,NY,11364,2024-04-28 18:21:26.181409,datalake
